year,chsa_code,chsa_name,month,deaths
2015,1432,Kamloops Centre South,Feb,33
2015,1432,Kamloops Centre South,Mar,28
2015,1432,Kamloops Centre South,Apr,31
2015,1432,Kamloops Centre South,May,30
2015,1432,Kamloops Centre South,Jun,18
2015,1432,Kamloops Centre South,Jul,29
2015,1432,Kamloops Centre South,Aug,28
2015,1432,Kamloops Centre South,Sep,26
2015,1432,Kamloops Centre South,Oct,24
2015,1432,Kamloops Centre South,Nov,24
2015,1432,Kamloops Centre South,Dec,35
2015,1433,Lower Thompson,Jan,14
2015,1433,Lower Thompson,Feb,14
2015,1433,Lower Thompson,Mar,13
2015,1433,Lower Thompson,Apr,15
2015,1433,Lower Thompson,May,12
2015,1433,Lower Thompson,Jun,12
2015,1433,Lower Thompson,Jul,10
2015,1433,Lower Thompson,Aug,17
2015,1433,Lower Thompson,Sep,16
2015,1433,Lower Thompson,Oct,14
2015,1433,Lower Thompson,Nov,18
2015,1433,Lower Thompson,Dec,8
2015,1440,100 Mile House,Jan,14
2015,1440,100 Mile House,Feb,8
2015,1440,100 Mile House,Mar,9
2015,1440,100 Mile House,Apr,12
2015,1440,100 Mile House,May,7
2015,1440,100 Mile House,Jun,11
2015,1440,100 Mile House,Jul,10
2015,1440,100 Mile House,Aug,16
2015,1440,100 Mile House,Sep,2
2015,1440,100 Mile House,Oct,16
2015,1440,100 Mile House,Nov,8
2015,1440,100 Mile House,Dec,15
2015,1450,North Thompson,Jan,2
2015,1450,North Thompson,Feb,5
2015,1450,North Thompson,Mar,2
2015,1450,North Thompson,Apr,2
2015,1450,North Thompson,May,4
2015,1450,North Thompson,Jun,4
2015,1450,North Thompson,Jul,2
2015,1450,North Thompson,Aug,5
2015,1450,North Thompson,Sep,3
2015,1450,North Thompson,Oct,7
2015,1450,North Thompson,Nov,4
2015,1450,North Thompson,Dec,1
2015,1461,West Cariboo,Jan,0
2015,1461,West Cariboo,Feb,1
2015,1461,West Cariboo,Mar,3
2015,1461,West Cariboo,Apr,2
2015,1461,West Cariboo,May,0
2015,1461,West Cariboo,Jun,2
2015,1461,West Cariboo,Jul,2
2015,1461,West Cariboo,Aug,2
2015,1461,West Cariboo,Sep,3
2015,1461,West Cariboo,Oct,3
2015,1461,West Cariboo,Nov,3
2015,1461,West Cariboo,Dec,0
2015,1462,Williams Lake/East Cariboo,Jan,18
2015,1462,Williams Lake/East Cariboo,Feb,15
2015,1462,Williams Lake/East Cariboo,Mar,21
2015,1462,Williams Lake/East Cariboo,Apr,14
2015,1462,Williams Lake/East Cariboo,May,17
2015,1462,Williams Lake/East Cariboo,Jun,15
2015,1462,Williams Lake/East Cariboo,Jul,12
2015,1462,Williams Lake/East Cariboo,Aug,10
2015,1462,Williams Lake/East Cariboo,Sep,15
2015,1462,Williams Lake/East Cariboo,Oct,12
2015,1462,Williams Lake/East Cariboo,Nov,9
2015,1462,Williams Lake/East Cariboo,Dec,12
2015,1470,Lillooet,Jan,6
2015,1470,Lillooet,Feb,6
2015,1470,Lillooet,Mar,2
2015,1470,Lillooet,Apr,0
2015,1470,Lillooet,May,4
2015,1470,Lillooet,Jun,3
2015,1470,Lillooet,Jul,3
2015,1470,Lillooet,Aug,4
2015,1470,Lillooet,Sep,5
2015,1470,Lillooet,Oct,6
2015,1470,Lillooet,Nov,3
2015,1470,Lillooet,Dec,5
2015,1480,South Cariboo,Jan,4
2015,1480,South Cariboo,Feb,4
2015,1480,South Cariboo,Mar,6
2015,1480,South Cariboo,Apr,10
2015,1480,South Cariboo,May,6
2015,1480,South Cariboo,Jun,10
2015,1480,South Cariboo,Jul,0
2015,1480,South Cariboo,Aug,4
2015,1480,South Cariboo,Sep,5
2015,1480,South Cariboo,Oct,6
2015,1480,South Cariboo,Nov,10
2015,1480,South Cariboo,Dec,4
2015,1490,Merritt,Jan,10
2015,1490,Merritt,Feb,20
2015,1490,Merritt,Mar,11
2015,1490,Merritt,Apr,11
2015,1490,Merritt,May,14
2015,1490,Merritt,Jun,11
2015,1490,Merritt,Jul,10
2015,1490,Merritt,Aug,3
2015,1490,Merritt,Sep,9
2015,1490,Merritt,Oct,3
2015,1490,Merritt,Nov,10
2015,1490,Merritt,Dec,13
2015,2110,Hope,Jan,16
2015,2110,Hope,Feb,9
2015,2110,Hope,Mar,11
2015,2110,Hope,Apr,9
2015,2110,Hope,May,13
2015,2110,Hope,Jun,6
2015,2110,Hope,Jul,12
2015,2110,Hope,Aug,6
2015,2110,Hope,Sep,11
2015,2110,Hope,Oct,13
2015,2110,Hope,Nov,4
2015,2110,Hope,Dec,8
2015,2121,South Chilliwack,Jan,29
2015,2121,South Chilliwack,Feb,26
2015,2121,South Chilliwack,Mar,25
2015,2121,South Chilliwack,Apr,24
2015,2121,South Chilliwack,May,27
2015,2121,South Chilliwack,Jun,28
2015,2121,South Chilliwack,Jul,32
2015,2121,South Chilliwack,Aug,24
2015,2121,South Chilliwack,Sep,33
2015,2121,South Chilliwack,Oct,37
2015,2121,South Chilliwack,Nov,30
2015,2121,South Chilliwack,Dec,32
2015,2122,North Chilliwack,Jan,41
2015,2122,North Chilliwack,Feb,36
2015,2122,North Chilliwack,Mar,44
2015,2122,North Chilliwack,Apr,46
2015,2122,North Chilliwack,May,32
2015,2122,North Chilliwack,Jun,34
2015,2122,North Chilliwack,Jul,38
2015,2122,North Chilliwack,Aug,37
2015,2122,North Chilliwack,Sep,42
2015,2122,North Chilliwack,Oct,46
2015,2122,North Chilliwack,Nov,31
2015,2122,North Chilliwack,Dec,31
2015,2131,Central Abbotsford,Jan,34
2015,2131,Central Abbotsford,Feb,30
2015,2131,Central Abbotsford,Mar,21
2015,2131,Central Abbotsford,Apr,21
2015,2131,Central Abbotsford,May,21
2015,2131,Central Abbotsford,Jun,14
2015,2131,Central Abbotsford,Jul,42
2015,2131,Central Abbotsford,Aug,32
2015,2131,Central Abbotsford,Sep,28
2015,2131,Central Abbotsford,Oct,35
2015,2131,Central Abbotsford,Nov,18
2015,2131,Central Abbotsford,Dec,40
2015,2132,East Abbotsford,Jan,11
2015,2132,East Abbotsford,Feb,17
2015,2132,East Abbotsford,Mar,6
2015,2132,East Abbotsford,Apr,15
2015,2132,East Abbotsford,May,16
2015,2132,East Abbotsford,Jun,11
2015,2132,East Abbotsford,Jul,13
2015,2132,East Abbotsford,Aug,14
2015,2132,East Abbotsford,Sep,8
2015,2132,East Abbotsford,Oct,5
2015,2132,East Abbotsford,Nov,9
2015,2132,East Abbotsford,Dec,15
2015,2133,West Abbotsford,Jan,33
2015,2133,West Abbotsford,Feb,25
2015,2133,West Abbotsford,Mar,45
2015,2133,West Abbotsford,Apr,42
2015,2133,West Abbotsford,May,39
2015,2133,West Abbotsford,Jun,30
2015,2133,West Abbotsford,Jul,41
2015,2133,West Abbotsford,Aug,35
2015,2133,West Abbotsford,Sep,33
2015,2133,West Abbotsford,Oct,37
2015,2133,West Abbotsford,Nov,42
2015,2133,West Abbotsford,Dec,46
2015,2134,Abbotsford Rural,Jan,9
2015,2134,Abbotsford Rural,Feb,15
2015,2134,Abbotsford Rural,Mar,12
2015,2134,Abbotsford Rural,Apr,8
2015,2134,Abbotsford Rural,May,10
2015,2134,Abbotsford Rural,Jun,7
2015,2134,Abbotsford Rural,Jul,12
2015,2134,Abbotsford Rural,Aug,14
2015,2134,Abbotsford Rural,Sep,10
2015,2134,Abbotsford Rural,Oct,12
2015,2134,Abbotsford Rural,Nov,16
2015,2134,Abbotsford Rural,Dec,9
2015,2141,South Mission,Jan,16
2015,2141,South Mission,Feb,16
2015,2141,South Mission,Mar,19
2015,2141,South Mission,Apr,18
2015,2141,South Mission,May,20
2015,2141,South Mission,Jun,16
2015,2141,South Mission,Jul,16
2015,2141,South Mission,Aug,23
2015,2141,South Mission,Sep,18
2015,2141,South Mission,Oct,18
2015,2141,South Mission,Nov,16
2015,2141,South Mission,Dec,15
2015,2142,North Mission,Jan,7
2015,2142,North Mission,Feb,10
2015,2142,North Mission,Mar,11
2015,2142,North Mission,Apr,9
2015,2142,North Mission,May,7
2015,2142,North Mission,Jun,8
2015,2142,North Mission,Jul,5
2015,2142,North Mission,Aug,6
2015,2142,North Mission,Sep,9
2015,2142,North Mission,Oct,8
2015,2142,North Mission,Nov,5
2015,2142,North Mission,Dec,10
2015,2150,Agassiz/Harrison,Jan,9
2015,2150,Agassiz/Harrison,Feb,6
2015,2150,Agassiz/Harrison,Mar,7
2015,2150,Agassiz/Harrison,Apr,7
2015,2150,Agassiz/Harrison,May,8
2015,2150,Agassiz/Harrison,Jun,6
2015,2150,Agassiz/Harrison,Jul,7
2015,2150,Agassiz/Harrison,Aug,9
2015,2150,Agassiz/Harrison,Sep,9
2015,2150,Agassiz/Harrison,Oct,5
2015,2150,Agassiz/Harrison,Nov,8
2015,2150,Agassiz/Harrison,Dec,9
2015,2210,New Westminster,Jan,45
2015,2210,New Westminster,Feb,42
2015,2210,New Westminster,Mar,46
2015,2210,New Westminster,Apr,50
2015,2210,New Westminster,May,51
2015,2210,New Westminster,Jun,45
2015,2210,New Westminster,Jul,47
2015,2210,New Westminster,Aug,30
2015,2210,New Westminster,Sep,29
2015,2210,New Westminster,Oct,47
2015,2210,New Westminster,Nov,40
2015,2210,New Westminster,Dec,63
2015,2221,Burnaby Northwest,Jan,31
2015,2221,Burnaby Northwest,Feb,17
2015,2221,Burnaby Northwest,Mar,29
2015,2221,Burnaby Northwest,Apr,19
2015,2221,Burnaby Northwest,May,22
2015,2221,Burnaby Northwest,Jun,23
2015,2221,Burnaby Northwest,Jul,23
2015,2221,Burnaby Northwest,Aug,24
2015,2221,Burnaby Northwest,Sep,21
2015,2221,Burnaby Northwest,Oct,23
2015,2221,Burnaby Northwest,Nov,17
2015,2221,Burnaby Northwest,Dec,28
2015,2222,Burnaby Northeast,Jan,20
2015,2222,Burnaby Northeast,Feb,19
2015,2222,Burnaby Northeast,Mar,15
2015,2222,Burnaby Northeast,Apr,6
2015,2222,Burnaby Northeast,May,10
2015,2222,Burnaby Northeast,Jun,13
2015,2222,Burnaby Northeast,Jul,15
2015,2222,Burnaby Northeast,Aug,17
2015,2222,Burnaby Northeast,Sep,12
2015,2222,Burnaby Northeast,Oct,11
2015,2222,Burnaby Northeast,Nov,24
2015,2222,Burnaby Northeast,Dec,12
2015,2223,Burnaby Southwest,Jan,51
2015,2223,Burnaby Southwest,Feb,33
2015,2223,Burnaby Southwest,Mar,39
2015,2223,Burnaby Southwest,Apr,37
2015,2223,Burnaby Southwest,May,46
2015,2223,Burnaby Southwest,Jun,46
2015,2223,Burnaby Southwest,Jul,44
2015,2223,Burnaby Southwest,Aug,35
2015,2223,Burnaby Southwest,Sep,50
2015,2223,Burnaby Southwest,Oct,41
2015,2223,Burnaby Southwest,Nov,41
2015,2223,Burnaby Southwest,Dec,55
2015,2224,Burnaby Southeast,Jan,47
2015,2224,Burnaby Southeast,Feb,34
2015,2224,Burnaby Southeast,Mar,29
2015,2224,Burnaby Southeast,Apr,46
2015,2224,Burnaby Southeast,May,45
2015,2224,Burnaby Southeast,Jun,31
2015,2224,Burnaby Southeast,Jul,37
2015,2224,Burnaby Southeast,Aug,36
2015,2224,Burnaby Southeast,Sep,32
2015,2224,Burnaby Southeast,Oct,45
2015,2224,Burnaby Southeast,Nov,23
2015,2224,Burnaby Southeast,Dec,43
2015,2231,Haney,Jan,33
2015,2231,Haney,Feb,27
2015,2231,Haney,Mar,24
2015,2231,Haney,Apr,27
2015,2231,Haney,May,31
2015,2231,Haney,Jun,20
2015,2231,Haney,Jul,22
2015,2231,Haney,Aug,27
2015,2231,Haney,Sep,38
2015,2231,Haney,Oct,37
2015,2231,Haney,Nov,30
2015,2231,Haney,Dec,25
2015,2232,Pitt Meadows,Jan,19
2015,2232,Pitt Meadows,Feb,10
2015,2232,Pitt Meadows,Mar,11
2015,2232,Pitt Meadows,Apr,6
2015,2232,Pitt Meadows,May,14
2015,2232,Pitt Meadows,Jun,11
2015,2232,Pitt Meadows,Jul,13
2015,2232,Pitt Meadows,Aug,10
2015,2232,Pitt Meadows,Sep,8
2015,2232,Pitt Meadows,Oct,5
2015,2232,Pitt Meadows,Nov,13
2015,2232,Pitt Meadows,Dec,12
2015,2233,Maple Ridge Rural,Jan,25
2015,2233,Maple Ridge Rural,Feb,18
2015,2233,Maple Ridge Rural,Mar,21
2015,2233,Maple Ridge Rural,Apr,22
2015,2233,Maple Ridge Rural,May,27
2015,2233,Maple Ridge Rural,Jun,12
2015,2233,Maple Ridge Rural,Jul,22
2015,2233,Maple Ridge Rural,Aug,22
2015,2233,Maple Ridge Rural,Sep,25
2015,2233,Maple Ridge Rural,Oct,20
2015,2233,Maple Ridge Rural,Nov,23
2015,2233,Maple Ridge Rural,Dec,26
2015,2241,North Coquitlam,Jan,12
2015,2241,North Coquitlam,Feb,7
2015,2241,North Coquitlam,Mar,6
2015,2241,North Coquitlam,Apr,7
2015,2241,North Coquitlam,May,8
2015,2241,North Coquitlam,Jun,7
2015,2241,North Coquitlam,Jul,10
2015,2241,North Coquitlam,Aug,5
2015,2241,North Coquitlam,Sep,4
2015,2241,North Coquitlam,Oct,3
2015,2241,North Coquitlam,Nov,5
2015,2241,North Coquitlam,Dec,8
2016,1110,Fernie,Jan,7
2016,1110,Fernie,Feb,10
2016,1110,Fernie,Mar,8
2016,1110,Fernie,Apr,12
2016,1110,Fernie,May,7
2016,1110,Fernie,Jun,2
2016,1110,Fernie,Jul,7
2016,1110,Fernie,Aug,4
2016,1110,Fernie,Sep,10
2016,1110,Fernie,Oct,9
2016,1110,Fernie,Nov,10
2016,1110,Fernie,Dec,11
2016,1120,Cranbrook,Jan,22
2016,1120,Cranbrook,Feb,19
2016,1120,Cranbrook,Mar,21
2016,1120,Cranbrook,Apr,22
2016,1120,Cranbrook,May,15
2016,1120,Cranbrook,Jun,16
2016,1120,Cranbrook,Jul,17
2016,1120,Cranbrook,Aug,15
2016,1120,Cranbrook,Sep,16
2016,1120,Cranbrook,Oct,15
2016,1120,Cranbrook,Nov,10
2016,1120,Cranbrook,Dec,26
2016,1130,Kimberley,Jan,6
2016,1130,Kimberley,Feb,5
2016,1130,Kimberley,Mar,4
2016,1130,Kimberley,Apr,7
2016,1130,Kimberley,May,10
2016,1130,Kimberley,Jun,5
2016,1130,Kimberley,Jul,5
2016,1130,Kimberley,Aug,7
2016,1130,Kimberley,Sep,8
2016,1130,Kimberley,Oct,10
2016,1130,Kimberley,Nov,10
2016,1130,Kimberley,Dec,13
2016,1140,Windermere,Jan,10
2016,1140,Windermere,Feb,4
2016,1140,Windermere,Mar,11
2016,1140,Windermere,Apr,7
2016,1140,Windermere,May,5
2016,1140,Windermere,Jun,8
2016,1140,Windermere,Jul,7
2016,1140,Windermere,Aug,3
2016,1140,Windermere,Sep,7
2016,1140,Windermere,Oct,8
2016,1140,Windermere,Nov,6
2016,1140,Windermere,Dec,13
2016,1150,Creston,Jan,13
2016,1150,Creston,Feb,10
2016,1150,Creston,Mar,12
2016,1150,Creston,Apr,17
2016,1150,Creston,May,15
2016,1150,Creston,Jun,12
2016,1150,Creston,Jul,6
2016,1150,Creston,Aug,14
2016,1150,Creston,Sep,17
2016,1150,Creston,Oct,16
2016,1150,Creston,Nov,12
2016,1150,Creston,Dec,16
2016,1160,Golden,Jan,2
2016,1160,Golden,Feb,8
2016,1160,Golden,Mar,4
2016,1160,Golden,Apr,5
2016,1160,Golden,May,6
2016,1160,Golden,Jun,4
2016,1160,Golden,Jul,2
2016,1160,Golden,Aug,3
2016,1160,Golden,Sep,2
2016,1160,Golden,Oct,12
2016,1160,Golden,Nov,8
2016,1160,Golden,Dec,4
2016,1210,Kootenay Lake,Jan,1
2016,1210,Kootenay Lake,Feb,3
2016,1210,Kootenay Lake,Mar,1
2016,1210,Kootenay Lake,Apr,3
2016,1210,Kootenay Lake,May,2
2016,1210,Kootenay Lake,Jun,1
2016,1210,Kootenay Lake,Jul,5
2016,1210,Kootenay Lake,Aug,2
2016,1210,Kootenay Lake,Sep,2
2016,1210,Kootenay Lake,Oct,2
2016,1210,Kootenay Lake,Nov,3
2016,1210,Kootenay Lake,Dec,3
2016,1220,Nelson,Jan,20
2016,1220,Nelson,Feb,22
2016,1220,Nelson,Mar,27
2016,1220,Nelson,Apr,21
2016,1220,Nelson,May,19
2016,1220,Nelson,Jun,14
2016,1220,Nelson,Jul,24
2016,1220,Nelson,Aug,14
2016,1220,Nelson,Sep,19
2016,1220,Nelson,Oct,13
2016,1220,Nelson,Nov,18
2016,1220,Nelson,Dec,19
2016,1230,Castlegar,Jan,13
2016,1230,Castlegar,Feb,14
2016,1230,Castlegar,Mar,11
2016,1230,Castlegar,Apr,15
2016,1230,Castlegar,May,13
2016,1230,Castlegar,Jun,12
2016,1230,Castlegar,Jul,17
2016,1230,Castlegar,Aug,8
2016,1230,Castlegar,Sep,14
2016,1230,Castlegar,Oct,13
2016,1230,Castlegar,Nov,17
2016,1230,Castlegar,Dec,10
2016,1240,Arrow Lakes,Jan,5
2016,1240,Arrow Lakes,Feb,4
2016,1240,Arrow Lakes,Mar,5
2016,1240,Arrow Lakes,Apr,3
2016,1240,Arrow Lakes,May,5
2016,1240,Arrow Lakes,Jun,2
2016,1240,Arrow Lakes,Jul,6
2016,1240,Arrow Lakes,Aug,4
2016,1240,Arrow Lakes,Sep,4
2016,1240,Arrow Lakes,Oct,5
2016,1240,Arrow Lakes,Nov,4
2016,1240,Arrow Lakes,Dec,4
2016,1250,Trail,Jan,17
2016,1250,Trail,Feb,12
2016,1250,Trail,Mar,15
2016,1250,Trail,Apr,11
2016,1250,Trail,May,15
2016,1250,Trail,Jun,17
2016,1250,Trail,Jul,20
2016,1250,Trail,Aug,20
2016,1250,Trail,Sep,17
2016,1250,Trail,Oct,22
2016,1250,Trail,Nov,17
2016,1250,Trail,Dec,25
2016,1260,Grand Forks,Jan,12
2016,1260,Grand Forks,Feb,6
2016,1260,Grand Forks,Mar,9
2016,1260,Grand Forks,Apr,11
2016,1260,Grand Forks,May,10
2016,1260,Grand Forks,Jun,5
2016,1260,Grand Forks,Jul,5
2016,1260,Grand Forks,Aug,16
2016,1260,Grand Forks,Sep,5
2016,1260,Grand Forks,Oct,17
2016,1260,Grand Forks,Nov,17
2016,1260,Grand Forks,Dec,7
2016,1270,Kettle Valley,Jan,3
2016,1270,Kettle Valley,Feb,0
2016,1270,Kettle Valley,Mar,9
2016,1270,Kettle Valley,Apr,1
2016,1270,Kettle Valley,May,3
2016,1270,Kettle Valley,Jun,1
2016,1270,Kettle Valley,Jul,4
2016,1270,Kettle Valley,Aug,2
2016,1270,Kettle Valley,Sep,1
2016,1270,Kettle Valley,Oct,5
2016,1270,Kettle Valley,Nov,2
2016,1270,Kettle Valley,Dec,3
2016,1310,Southern Okanagan,Jan,31
2016,1310,Southern Okanagan,Feb,22
2016,1310,Southern Okanagan,Mar,30
2016,1310,Southern Okanagan,Apr,27
2016,1310,Southern Okanagan,May,22
2016,1310,Southern Okanagan,Jun,26
2016,1310,Southern Okanagan,Jul,20
2016,1310,Southern Okanagan,Aug,24
2016,1310,Southern Okanagan,Sep,21
2016,1310,Southern Okanagan,Oct,34
2016,1310,Southern Okanagan,Nov,24
2016,1310,Southern Okanagan,Dec,30
2016,1320,Penticton,Jan,42
2016,1320,Penticton,Feb,54
2016,1320,Penticton,Mar,62
2016,1320,Penticton,Apr,55
2016,1320,Penticton,May,48
2016,1320,Penticton,Jun,54
2016,1320,Penticton,Jul,64
2016,1320,Penticton,Aug,47
2016,1320,Penticton,Sep,45
2016,1320,Penticton,Oct,64
2016,1320,Penticton,Nov,44
2016,1320,Penticton,Dec,67
2016,1330,Keremeos,Jan,3
2016,1330,Keremeos,Feb,6
2016,1330,Keremeos,Mar,9
2016,1330,Keremeos,Apr,5
2016,1330,Keremeos,May,9
2016,1330,Keremeos,Jun,7
2016,1330,Keremeos,Jul,5
2016,1330,Keremeos,Aug,2
2016,1330,Keremeos,Sep,5
2016,1330,Keremeos,Oct,10
2016,1330,Keremeos,Nov,5
2016,1330,Keremeos,Dec,5
2016,1340,Princeton,Jan,5
2016,1340,Princeton,Feb,6
2016,1340,Princeton,Mar,6
2016,1340,Princeton,Apr,5
2016,1340,Princeton,May,7
2016,1340,Princeton,Jun,5
2016,1340,Princeton,Jul,3
2016,1340,Princeton,Aug,8
2016,1340,Princeton,Sep,8
2016,1340,Princeton,Oct,5
2016,1340,Princeton,Nov,10
2016,1340,Princeton,Dec,8
2016,1350,Armstrong/Spallumcheen,Jan,7
2016,1350,Armstrong/Spallumcheen,Feb,7
2016,1350,Armstrong/Spallumcheen,Mar,4
2016,1350,Armstrong/Spallumcheen,Apr,10
2016,1350,Armstrong/Spallumcheen,May,9
2016,1350,Armstrong/Spallumcheen,Jun,6
2016,1350,Armstrong/Spallumcheen,Jul,13
2016,1350,Armstrong/Spallumcheen,Aug,4
2016,1350,Armstrong/Spallumcheen,Sep,1
2016,1350,Armstrong/Spallumcheen,Oct,10
2016,1350,Armstrong/Spallumcheen,Nov,10
2016,1350,Armstrong/Spallumcheen,Dec,6
2016,1361,Vernon Centre/Coldstream,Jan,49
2016,1361,Vernon Centre/Coldstream,Feb,44
2016,1361,Vernon Centre/Coldstream,Mar,54
2016,1361,Vernon Centre/Coldstream,Apr,55
2016,1361,Vernon Centre/Coldstream,May,40
2016,1361,Vernon Centre/Coldstream,Jun,57
2016,1361,Vernon Centre/Coldstream,Jul,43
2016,1361,Vernon Centre/Coldstream,Aug,46
2016,1361,Vernon Centre/Coldstream,Sep,57
2016,1361,Vernon Centre/Coldstream,Oct,55
2016,1361,Vernon Centre/Coldstream,Nov,57
2016,1361,Vernon Centre/Coldstream,Dec,58
2016,1362,North Okanagan/Lumby,Jan,11
2016,1362,North Okanagan/Lumby,Feb,13
2016,1362,North Okanagan/Lumby,Mar,6
2016,1362,North Okanagan/Lumby,Apr,6
2016,1362,North Okanagan/Lumby,May,16
2016,1362,North Okanagan/Lumby,Jun,7
2016,1362,North Okanagan/Lumby,Jul,10
2016,1362,North Okanagan/Lumby,Aug,6
2016,1362,North Okanagan/Lumby,Sep,9
2016,1362,North Okanagan/Lumby,Oct,10
2016,1362,North Okanagan/Lumby,Nov,8
2016,1362,North Okanagan/Lumby,Dec,7
2016,1371,Central Okanagan Rural,Jan,1
2016,1371,Central Okanagan Rural,Feb,3
2016,1371,Central Okanagan Rural,Mar,4
2016,1371,Central Okanagan Rural,Apr,9
2016,1371,Central Okanagan Rural,May,4
2016,1371,Central Okanagan Rural,Jun,3
2016,1371,Central Okanagan Rural,Jul,6
2016,1371,Central Okanagan Rural,Aug,8
2016,1371,Central Okanagan Rural,Sep,3
2016,1371,Central Okanagan Rural,Oct,1
2016,1371,Central Okanagan Rural,Nov,5
2016,1371,Central Okanagan Rural,Dec,7
2016,1372,West Kelowna,Jan,34
2016,1372,West Kelowna,Feb,29
2016,1372,West Kelowna,Mar,36
2016,1372,West Kelowna,Apr,48
2016,1372,West Kelowna,May,23
2016,1372,West Kelowna,Jun,25
2016,1372,West Kelowna,Jul,37
2016,1372,West Kelowna,Aug,35
2016,1372,West Kelowna,Sep,29
2016,1372,West Kelowna,Oct,39
2016,1372,West Kelowna,Nov,29
2016,1372,West Kelowna,Dec,35
2016,1373,Lake Country,Jan,6
2016,1373,Lake Country,Feb,10
2016,1373,Lake Country,Mar,7
2016,1373,Lake Country,Apr,12
2016,1373,Lake Country,May,4
2016,1373,Lake Country,Jun,7
2016,1373,Lake Country,Jul,4
2016,1373,Lake Country,Aug,7
2016,1373,Lake Country,Sep,6
2016,1373,Lake Country,Oct,6
2016,1373,Lake Country,Nov,9
2016,1373,Lake Country,Dec,7
2016,1374,Glenmore,Jan,22
2016,1374,Glenmore,Feb,26
2016,1374,Glenmore,Mar,13
2016,1374,Glenmore,Apr,22
2016,1374,Glenmore,May,13
2016,1374,Glenmore,Jun,23
2016,1374,Glenmore,Jul,18
2016,1374,Glenmore,Aug,14
2016,1374,Glenmore,Sep,21
2016,1374,Glenmore,Oct,17
2016,1374,Glenmore,Nov,11
2016,1374,Glenmore,Dec,18
2016,1375,Downtown Kelowna,Jan,61
2016,1375,Downtown Kelowna,Feb,55
2016,1375,Downtown Kelowna,Mar,52
2016,1375,Downtown Kelowna,Apr,42
2016,1375,Downtown Kelowna,May,55
2016,1375,Downtown Kelowna,Jun,43
2016,1375,Downtown Kelowna,Jul,47
2016,1375,Downtown Kelowna,Aug,44
2016,1375,Downtown Kelowna,Sep,47
2016,1375,Downtown Kelowna,Oct,61
2016,1375,Downtown Kelowna,Nov,59
2016,1375,Downtown Kelowna,Dec,66
2016,1376,Rutland,Jan,34
2016,1376,Rutland,Feb,22
2016,1376,Rutland,Mar,30
2016,1376,Rutland,Apr,27
2016,1376,Rutland,May,25
2016,1376,Rutland,Jun,25
2016,1376,Rutland,Jul,14
2016,1376,Rutland,Aug,23
2016,1376,Rutland,Sep,25
2016,1376,Rutland,Oct,21
2016,1376,Rutland,Nov,20
2016,1376,Rutland,Dec,31
2016,1377,Okanagan Mission,Jan,10
2016,1377,Okanagan Mission,Feb,13
2016,1377,Okanagan Mission,Mar,9
2016,1377,Okanagan Mission,Apr,13
2016,1377,Okanagan Mission,May,10
2016,1377,Okanagan Mission,Jun,14
2016,1377,Okanagan Mission,Jul,8
2016,1377,Okanagan Mission,Aug,8
2016,1377,Okanagan Mission,Sep,7
2016,1377,Okanagan Mission,Oct,14
2016,1377,Okanagan Mission,Nov,13
2016,1377,Okanagan Mission,Dec,14
2016,1380,Summerland,Jan,19
2016,1380,Summerland,Feb,11
2016,1380,Summerland,Mar,19
2016,1380,Summerland,Apr,13
2016,1380,Summerland,May,13
2016,1380,Summerland,Jun,9
2016,1380,Summerland,Jul,17
2016,1380,Summerland,Aug,13
2016,1380,Summerland,Sep,10
2016,1380,Summerland,Oct,12
2016,1380,Summerland,Nov,11
2016,1380,Summerland,Dec,14
2016,1390,Enderby,Jan,4
2016,1390,Enderby,Feb,8
2016,1390,Enderby,Mar,6
2016,1390,Enderby,Apr,4
2016,1390,Enderby,May,5
2016,1390,Enderby,Jun,6
2016,1390,Enderby,Jul,5
2016,1390,Enderby,Aug,9
2016,1390,Enderby,Sep,6
2016,1390,Enderby,Oct,7
2016,1390,Enderby,Nov,4
2016,1390,Enderby,Dec,7
2016,1410,Revelstoke,Jan,8
2016,1410,Revelstoke,Feb,3
2016,1410,Revelstoke,Mar,10
2016,1410,Revelstoke,Apr,5
2016,1410,Revelstoke,May,2
2016,1410,Revelstoke,Jun,5
2016,1410,Revelstoke,Jul,4
2016,1410,Revelstoke,Aug,8
2016,1410,Revelstoke,Sep,2
2016,1410,Revelstoke,Oct,7
2016,1410,Revelstoke,Nov,2
2016,1410,Revelstoke,Dec,6
2016,1420,Salmon Arm,Jan,34
2016,1420,Salmon Arm,Feb,35
2016,1420,Salmon Arm,Mar,35
2016,1420,Salmon Arm,Apr,33
2016,1420,Salmon Arm,May,21
2016,1420,Salmon Arm,Jun,44
2016,1420,Salmon Arm,Jul,31
2016,1420,Salmon Arm,Aug,32
2016,1420,Salmon Arm,Sep,31
2016,1420,Salmon Arm,Oct,41
2016,1420,Salmon Arm,Nov,29
2016,1420,Salmon Arm,Dec,40
2016,1431,Kamloops Centre North,Jan,48
2016,1431,Kamloops Centre North,Feb,39
2016,1431,Kamloops Centre North,Mar,35
2016,1431,Kamloops Centre North,Apr,59
2016,1431,Kamloops Centre North,May,37
2016,1431,Kamloops Centre North,Jun,43
2016,1431,Kamloops Centre North,Jul,35
2016,1431,Kamloops Centre North,Aug,35
2016,1431,Kamloops Centre North,Sep,50
2016,1431,Kamloops Centre North,Oct,50
2016,1431,Kamloops Centre North,Nov,56
